ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100051794,"State Representative, 26th District","Republican","","","HD 26",13,,100084247,"Jason Fields",11/12/2022 6:33:40 PM,1,6197,0.452633116645972,0/22,
100051795,"State Representative, 27th District","","","","HD 27",13,,9901,"Write-in",11/12/2022 6:33:40 PM,1,23,0.000986151009732882,0/15,
100051795,"State Representative, 27th District","Democrat","","","HD 27",13,,100084248,"Ken Helm",11/12/2022 6:33:40 PM,1,16553,0.709728594091669,0/15,
100051795,"State Representative, 27th District","Republican","","","HD 27",13,,100084250,"Sandra Nelson",11/12/2022 6:33:40 PM,1,6747,0.289285254898598,0/15,
100051796,"State Representative, 28th District","","","","HD 28",14,,9901,"Write-in",11/12/2022 6:33:40 PM,1,5,0.000684743905779239,0/14,
100051796,"State Representative, 28th District","Democrat, Independent, Working Families","","","HD 28",14,,100084251,"Dacia Grayber",11/12/2022 6:33:40 PM,1,5493,0.752259654889072,0/14,
100051796,"State Representative, 28th District","Republican","","","HD 28",14,,100084253,"Patrick Castles",11/12/2022 6:33:40 PM,1,1804,0.247055601205149,0/14,
100051797,"State Representative, 29th District","","","","HD 29",15,,9901,"Write-in",11/12/2022 6:33:40 PM,1,25,0.00138827187916482,0/18,
100051797,"State Representative, 29th District","Democrat, Independent","","","HD 29",15,,100063775,"Susan McLain",11/12/2022 6:33:40 PM,1,9564,0.531097290093292,0/18,
100051797,"State Representative, 29th District","Republican","","","HD 29",15,,100084254,"Gina Munster-Moore",11/12/2022 6:33:40 PM,1,8419,0.467514438027543,0/18,
100051798,"State Representative, 30th District","","","","HD 30",16,,9901,"Write-in",11/12/2022 6:33:40 PM,1,23,0.00126631063150361,0/14,
100051798,"State Representative, 30th District","Democrat, Working Families","","","HD 30",16,,100083861,"Nathan Sosa",11/12/2022 6:33:40 PM,1,11119,0.612178604856026,0/14,
100051798,"State Representative, 30th District","Republican","","","HD 30",16,,100084256,"Joe Everton",11/12/2022 6:33:40 PM,1,7021,0.38655508451247,0/14,
100051799,"State Representative, 31st District","","","","HD 31",17,,9901,"Write-in",11/12/2022 6:33:40 PM,1,15,0.00204694323144105,0/45,
100051799,"State Representative, 31st District","Democrat, Independent, Working Families","","","HD 31",17,,100084257,"Anthony Sorace",11/12/2022 6:33:40 PM,1,2725,0.37186135371179,0/45,
100051799,"State Representative, 31st District","Republican","","","HD 31",17,,100084258,"Brian G Stout",11/12/2022 6:33:40 PM,1,4588,0.626091703056769,0/45,
100051801,"State Representative, 33rd District","","","","HD 33",18,,9901,"Write-in",11/12/2022 6:33:40 PM,1,1,0.000655307994757536,0/10,
100051801,"State Representative, 33rd District","Democrat, Working Families","","","HD 33",18,,100066778,"Maxine E Dexter",11/12/2022 6:33:40 PM,1,1065,0.697903014416776,0/10,
100051801,"State Representative, 33rd District","Republican","","","HD 33",18,,100084263,"Stan Baumhofer",11/12/2022 6:33:40 PM,1,460,0.301441677588467,0/10,
100051802,"State Representative, 34th District","","","","HD 34",19,,9901,"Write-in",11/12/2022 6:33:40 PM,1,33,0.00165173432103709,0/18,
100051802,"State Representative, 34th District","Democrat, Independent, Working Families","","","HD 34",19,,100084264,"Lisa Reynolds",11/12/2022 6:33:40 PM,1,13405,0.670954502227339,0/18,
100051802,"State Representative, 34th District","Republican","","","HD 34",19,,100084266,"John Woods",11/12/2022 6:33:40 PM,1,6541,0.327393763451624,0/18,
100051803,"State Representative, 35th District","","","","HD 35",20,,9901,"Write-in",11/12/2022 6:33:40 PM,1,36,0.00248704663212435,0/12,
100051803,"State Representative, 35th District","Democrat, Working Families","","","HD 35",20,,100084268,"Farrah Chaichi",11/12/2022 6:33:40 PM,1,9527,0.658169257340242,0/12,
100051803,"State Representative, 35th District","Republican","","","HD 35",20,,100084269,"Daniel R Martin",11/12/2022 6:33:40 PM,1,4912,0.339343696027634,0/12,
100051804,"State Representative, 36th District","","","","HD 36",21,,9901,"Write-in",11/12/2022 6:33:40 PM,1,40,0.00175909230836888,0/19,
100051804,"State Representative, 36th District","Democrat, Independent, Working Families","","","HD 36",21,,100084270,"Hai Pham",11/12/2022 6:33:40 PM,1,13825,0.607986279079995,0/19,
100051804,"State Representative, 36th District","Republican","","","HD 36",21,,100086047,"Greer Trice",11/12/2022 6:33:40 PM,1,8874,0.390254628611636,0/19,
100051805,"State Representative, 37th District","","","","HD 37",22,,9901,"Write-in",11/12/2022 6:33:40 PM,1,5,0.000603646021972715,0/26,
100051805,"State Representative, 37th District","Democrat, Independent, Working Families","","","HD 37",22,,100084272,"Jules Walters",11/12/2022 6:33:40 PM,1,4785,0.577689243027888,0/26,
100051805,"State Representative, 37th District","Republican","","","HD 37",22,,100084273,"Aeric Estep",11/12/2022 6:33:40 PM,1,3493,0.421707110950139,0/26,
100051847,"Judge of the Circuit Court, 20th District, Position 13","","","","Circuit Court District 20",26,,9901,"Write-in",11/12/2022 6:33:40 PM,1,2237,0.0207926681910286,0/155,
100051847,"Judge of the Circuit Court, 20th District, Position 13","","","","Circuit Court District 20",26,,100086079,"Michele C Rini - Incumbent",11/12/2022 6:33:40 PM,1,105349,0.979207331808971,0/155,
100051405,"City of Banks, Mayor","","","","City of Banks",27,,9901,"Write-in",11/12/2022 6:33:40 PM,1,25,0.0641025641025641,0/2,
100051405,"City of Banks, Mayor","","","","City of Banks",27,,100072793,"Stephanie Jones",11/12/2022 6:33:40 PM,1,365,0.935897435897436,0/2,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,9901,"Write-in",11/12/2022 6:33:40 PM,1,944,0.00653138037679976,0/1279,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,100084347,"Christina E Stephenson",11/12/2022 6:33:40 PM,1,96244,0.665896369687199,0/1279,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,100086066,"Cheri Helt",11/12/2022 6:33:40 PM,1,47345,0.327572249936001,0/1279,
100051402,"City of Banks, Council Member, Position 1","","","","City of Banks",28,,9901,"Write-in",11/12/2022 6:33:40 PM,1,15,0.04,0/2,
100051402,"City of Banks, Council Member, Position 1","","","","City of Banks",28,,300035123,"Marsha Kirk",11/12/2022 6:33:40 PM,1,360,0.96,0/2,
100051840,"Judge of the Court of Appeals, Position 10","","","","Statewide Nonpartisan",28,,9901,"Write-in",11/12/2022 6:33:40 PM,1,2244,0.0198273500799632,0/1279,
100051840,"Judge of the Court of Appeals, Position 10","","","","Statewide Nonpartisan",28,,100086069,"Kristina Hellman - Incumbent",11/12/2022 6:33:40 PM,1,110933,0.980172649920037,0/1279,
100051403,"City of Banks, Council Member, Position 3","","","","City of Banks",29,,9901,"Write-in",11/12/2022 6:33:40 PM,1,15,0.0398936170212766,0/2,
100051403,"City of Banks, Council Member, Position 3","","","","City of Banks",29,,100085687,"Niki Walters",11/12/2022 6:33:40 PM,1,361,0.960106382978723,0/2,
100051841,"Judge of the Court of Appeals, Position 11","","","","Statewide Nonpartisan",29,,9901,"Write-in",11/12/2022 6:33:40 PM,1,2245,0.020898690224626,0/1279,
100051841,"Judge of the Court of Appeals, Position 11","","","","Statewide Nonpartisan",29,,100086070,"Anna M Joyce - Incumbent",11/12/2022 6:33:40 PM,1,105178,0.979101309775374,0/1279,
100051404,"City of Banks, Council Member, Position 5","","","","City of Banks",30,,9901,"Write-in",11/12/2022 6:33:40 PM,1,11,0.0297297297297297,0/2,
100051404,"City of Banks, Council Member, Position 5","","","","City of Banks",30,,100085688,"Catherine Sawyer",11/12/2022 6:33:40 PM,1,359,0.97027027027027,0/2,
100051406,"City of Beaverton, Council Member, Position 1","","","","City of Beaverton",31,,9901,"Write-in",11/12/2022 6:33:40 PM,1,447,0.0245793467502474,0/22,
100051406,"City of Beaverton, Council Member, Position 1","","","","City of Beaverton",31,,100078119,"Ashley Hartmeier-Prigg",11/12/2022 6:33:40 PM,1,17739,0.975420653249753,0/22,
100051407,"City of Beaverton, Council Member, Position 2","","","","City of Beaverton",32,,9901,"Write-in",11/12/2022 6:33:40 PM,1,404,0.0225459009989397,0/22,
100051407,"City of Beaverton, Council Member, Position 2","","","","City of Beaverton",32,,100083740,"Kevin Teater",11/12/2022 6:33:40 PM,1,17515,0.97745409900106,0/22,
100051408,"City of Beaverton, Council Member, Position 5","","","","City of Beaverton",33,,9901,"Write-in",11/12/2022 6:33:40 PM,1,419,0.0235419710079784,0/22,
100051408,"City of Beaverton, Council Member, Position 5","","","","City of Beaverton",33,,100083743,"John Dugger",11/12/2022 6:33:40 PM,1,17379,0.976458028992022,0/22,
100051410,"City of Cornelius, Mayor","","","","City of Cornelius",34,,9901,"Write-in",11/12/2022 6:33:40 PM,1,23,0.00882240122746452,0/1,
100051410,"City of Cornelius, Mayor","","","","City of Cornelius",34,,100085694,"Chris Barriere",11/12/2022 6:33:40 PM,1,1055,0.404679708477177,0/1,
100051410,"City of Cornelius, Mayor","","","","City of Cornelius",34,,300035140,"Jeffrey Dalin",11/12/2022 6:33:40 PM,1,1529,0.586497890295359,0/1,
100051409,"City of Cornelius, Council Members (Vote For 2)","","","","City of Cornelius",35,,9901,"Write-in",11/12/2022 6:33:40 PM,2,225,0.107449856733524,0/1,
100051409,"City of Cornelius, Council Members (Vote For 2)","","","","City of Cornelius",35,,100085400,"John Colgan",11/12/2022 6:33:40 PM,2,1869,0.892550143266476,0/1,
100051411,"City of Durham, Council Members (Vote For 2)","","","","City of Durham",36,,9901,"Write-in",11/12/2022 6:33:40 PM,2,10,0.0132978723404255,0/1,
100051411,"City of Durham, Council Members (Vote For 2)","","","","City of Durham",36,,100085402,"Gery Schirado",11/12/2022 6:33:40 PM,2,377,0.501329787234043,0/1,
100051411,"City of Durham, Council Members (Vote For 2)","","","","City of Durham",36,,100085695,"Joshua Drake",11/12/2022 6:33:40 PM,2,365,0.485372340425532,0/1,
100051413,"City of Forest Grove, Mayor","","","","City of Forest Grove",37,,9901,"Write-in",11/12/2022 6:33:40 PM,1,48,0.00748713149274684,0/3,
100051413,"City of Forest Grove, Mayor","","","","City of Forest Grove",37,,100085734,"Malynda Wenzl",11/12/2022 6:33:40 PM,1,3493,0.544844798003432,0/3,
100051413,"City of Forest Grove, Mayor","","","","City of Forest Grove",37,,100085735,"Timothy Rippe",11/12/2022 6:33:40 PM,1,2870,0.447668070503822,0/3,
100051412,"City of Forest Grove, Council Members (Vote For 3)","","","","City of Forest Grove",38,,9901,"Write-in",11/12/2022 6:33:40 PM,3,134,0.00826293395819202,0/3,
100051412,"City of Forest Grove, Council Members (Vote For 3)","","","","City of Forest Grove",38,,100085736,"Mariana E Valenzuela",11/12/2022 6:33:40 PM,3,3164,0.19510390331134,0/3,
100051412,"City of Forest Grove, Council Members (Vote For 3)","","","","City of Forest Grove",38,,100085737,"Wolanda Groombridge",11/12/2022 6:33:40 PM,3,578,0.035641610655485,0/3,
100051412,"City of Forest Grove, Council Members (Vote For 3)","","","","City of Forest Grove",38,,100085738,"LaAna L Littlefield",11/12/2022 6:33:40 PM,3,2832,0.174631559474625,0/3,
100051412,"City of Forest Grove, Council Members (Vote For 3)","","","","City of Forest Grove",38,,100085739,"Kelly Daily",11/12/2022 6:33:40 PM,3,1386,0.0854658691496578,0/3,
100051412,"City of Forest Grove, Council Members (Vote For 3)","","","","City of Forest Grove",38,,100085740,"Michael (Mikey) Marshall",11/12/2022 6:33:40 PM,3,3825,0.235863599926004,0/3,
100051412,"City of Forest Grove, Council Members (Vote For 3)","","","","City of Forest Grove",38,,100085741,"Karen Martinez",11/12/2022 6:33:40 PM,3,2964,0.182771166060307,0/3,
100051412,"City of Forest Grove, Council Members (Vote For 3)","","","","City of Forest Grove",38,,100085742,"Jodi Blue",11/12/2022 6:33:40 PM,3,1334,0.0822593574643892,0/3,
100051417,"City of Gaston, Mayor","","","","City of Gaston",39,,9901,"Write-in",11/12/2022 6:33:40 PM,1,60,0.413793103448276,0/2,
100051417,"City of Gaston, Mayor","","","","City of Gaston",39,,100086159,"David Meeker",11/12/2022 6:33:40 PM,1,85,0.586206896551724,0/2,
100051414,"City of Gaston, Council Member, Position 4","","","","City of Gaston",40,,9901,"Write-in",11/12/2022 6:33:40 PM,1,37,1,0/2,
100051414,"City of Gaston, Council Member, Position 4","","","","City of Gaston",40,,100086236,"No Candidate Filed",11/12/2022 6:33:40 PM,1,0,0,0/2,
100051415,"City of Gaston, Council Member, Position 5","","","","City of Gaston",41,,9901,"Write-in",11/12/2022 6:33:40 PM,1,7,0.0648148148148148,0/2,
100051415,"City of Gaston, Council Member, Position 5","","","","City of Gaston",41,,100086157,"Timothy Sullivan",11/12/2022 6:33:40 PM,1,101,0.935185185185185,0/2,
100051416,"City of Gaston, Council Member, Position 6","","","","City of Gaston",42,,9901,"Write-in",11/12/2022 6:33:40 PM,1,8,0.0634920634920635,0/2,
100051416,"City of Gaston, Council Member, Position 6","","","","City of Gaston",42,,100086158,"Margaret Bell",11/12/2022 6:33:40 PM,1,118,0.936507936507937,0/2,
100051418,"City of Hillsboro, Council Member, Ward 1, Position A","","","","City of Hillsboro",43,,9901,"Write-in",11/12/2022 6:33:40 PM,1,137,0.00594050819529963,0/16,
100051418,"City of Hillsboro, Council Member, Ward 1, Position A","","","","City of Hillsboro",43,,100085629,"Pat Ribellia",11/12/2022 6:33:40 PM,1,9429,0.408854392507155,0/16,
100051418,"City of Hillsboro, Council Member, Ward 1, Position A","","","","City of Hillsboro",43,,300035526,"Beach Nicole Pace",11/12/2022 6:33:40 PM,1,13496,0.585205099297546,0/16,
100051419,"City of Hillsboro, Council Member, Ward 2, Position A","","","","City of Hillsboro",44,,9901,"Write-in",11/12/2022 6:33:40 PM,1,125,0.00561823003281046,0/16,
100051419,"City of Hillsboro, Council Member, Ward 2, Position A","","","","City of Hillsboro",44,,100085630,"Chris Adzima",11/12/2022 6:33:40 PM,1,2813,0.126432648658367,0/16,
100051419,"City of Hillsboro, Council Member, Ward 2, Position A","","","","City of Hillsboro",44,,100085631,"Ian Barrett",11/12/2022 6:33:40 PM,1,867,0.0389680435075734,0/16,
100051419,"City of Hillsboro, Council Member, Ward 2, Position A","","","","City of Hillsboro",44,,100085632,"Ken Knowles",11/12/2022 6:33:40 PM,1,1536,0.069036810643175,0/16,
100051419,"City of Hillsboro, Council Member, Ward 2, Position A","","","","City of Hillsboro",44,,100085636,"Nicole Mastropietro",11/12/2022 6:33:40 PM,1,1498,0.0673288687132006,0/16,
100051419,"City of Hillsboro, Council Member, Ward 2, Position A","","","","City of Hillsboro",44,,100085696,"Jerry Michael Shamoon",11/12/2022 6:33:40 PM,1,6031,0.271068362623039,0/16,
100051419,"City of Hillsboro, Council Member, Ward 2, Position A","","","","City of Hillsboro",44,,100085697,"Kipperlyn Sinclair",11/12/2022 6:33:40 PM,1,9379,0.421547035821835,0/16,
100051420,"City of Hillsboro, Council Member, Ward 3, Position A","","","","City of Hillsboro",45,,9901,"Write-in",11/12/2022 6:33:40 PM,1,224,0.0102227090178897,0/16,
100051420,"City of Hillsboro, Council Member, Ward 3, Position A","","","","City of Hillsboro",45,,100085698,"Ivette Pantoja",11/12/2022 6:33:40 PM,1,8893,0.405850675428989,0/16,
100051420,"City of Hillsboro, Council Member, Ward 3, Position A","","","","City of Hillsboro",45,,300035535,"Olivia Alcaire",11/12/2022 6:33:40 PM,1,12795,0.583926615553122,0/16,
100051421,"City of King City, Council Members (Vote For 4)","","","","City of King City",46,,9901,"Write-in",11/12/2022 6:33:40 PM,4,151,0.0249174917491749,0/2,
100051421,"City of King City, Council Members (Vote For 4)","","","","City of King City",46,,100085885,"Laurie Petrie",11/12/2022 6:33:40 PM,4,1477,0.243729372937294,0/2,
100051421,"City of King City, Council Members (Vote For 4)","","","","City of King City",46,,100085886,"Marc Manelis",11/12/2022 6:33:40 PM,4,1448,0.238943894389439,0/2,
100051421,"City of King City, Council Members (Vote For 4)","","","","City of King City",46,,300035193,"Jaimie A Fender",11/12/2022 6:33:40 PM,4,1560,0.257425742574257,0/2,
100051421,"City of King City, Council Members (Vote For 4)","","","","City of King City",46,,300035197,"Micah H Paulsen",11/12/2022 6:33:40 PM,4,1424,0.234983498349835,0/2,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","CITY OF LAKE OSWEGO    (JT)",47,,9901,"Write-in",11/12/2022 6:33:40 PM,3,0,0,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","CITY OF LAKE OSWEGO    (JT)",47,,100086009,"Jeff Gudman",11/12/2022 6:33:40 PM,3,0,0,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","CITY OF LAKE OSWEGO    (JT)",47,,100086010,"Katherine Lupton",11/12/2022 6:33:40 PM,3,0,0,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","CITY OF LAKE OSWEGO    (JT)",47,,100086011,"Charles A Bryan",11/12/2022 6:33:40 PM,3,1,0.333333333333333,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","CITY OF LAKE OSWEGO    (JT)",47,,100086012,"Ali Afghan",11/12/2022 6:33:40 PM,3,1,0.333333333333333,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","CITY OF LAKE OSWEGO    (JT)",47,,100086013,"Trudy Corrigan",11/12/2022 6:33:40 PM,3,1,0.333333333333333,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","CITY OF LAKE OSWEGO    (JT)",47,,300035049,"John Wendland",11/12/2022 6:33:40 PM,3,0,0,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",47,,9901,"Write-in",11/12/2022 6:33:40 PM,3,0,0,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",47,,100086009,"Jeff Gudman",11/12/2022 6:33:40 PM,3,0,0,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",47,,100086010,"Katherine Lupton",11/12/2022 6:33:40 PM,3,0,0,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",47,,100086011,"Charles A Bryan",11/12/2022 6:33:40 PM,3,1,0.333333333333333,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",47,,100086012,"Ali Afghan",11/12/2022 6:33:40 PM,3,1,0.333333333333333,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",47,,100086013,"Trudy Corrigan",11/12/2022 6:33:40 PM,3,1,0.333333333333333,0/9,
100051514,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",47,,300035049,"John Wendland",11/12/2022 6:33:40 PM,3,0,0,0/9,
100051422,"City of North Plains, Council Members (Vote For 3)","","","","City of North Plains",48,,9901,"Write-in",11/12/2022 6:33:40 PM,3,59,0.0298281092012133,0/1,
100051422,"City of North Plains, Council Members (Vote For 3)","","","","City of North Plains",48,,100085407,"James Fage",11/12/2022 6:33:40 PM,3,669,0.338220424671385,0/1,
100051422,"City of North Plains, Council Members (Vote For 3)","","","","City of North Plains",48,,100085408,"Rickey Smith",11/12/2022 6:33:40 PM,3,610,0.308392315470172,0/1,
100051422,"City of North Plains, Council Members (Vote For 3)","","","","City of North Plains",48,,100085907,"Trista Papen",11/12/2022 6:33:40 PM,3,640,0.32355915065723,0/1,
100051423,"City of Sherwood, Council Members (Vote For 4)","","","","City of Sherwood",51,,9901,"Write-in",11/12/2022 6:33:40 PM,4,344,0.0202174551866001,0/3,
100051423,"City of Sherwood, Council Members (Vote For 4)","","","","City of Sherwood",51,,100085409,"Doug Scott",11/12/2022 6:33:40 PM,4,4115,0.241845430502498,0/3,
100051423,"City of Sherwood, Council Members (Vote For 4)","","","","City of Sherwood",51,,100086250,"Dan Standke",11/12/2022 6:33:40 PM,4,4111,0.241610343814282,0/3,
100051423,"City of Sherwood, Council Members (Vote For 4)","","","","City of Sherwood",51,,100086251,"Keith Mays",11/12/2022 6:33:40 PM,4,4276,0.251307669703203,0/3,
100051423,"City of Sherwood, Council Members (Vote For 4)","","","","City of Sherwood",51,,100086252,"Taylor Giles",11/12/2022 6:33:40 PM,4,4169,0.245019100793418,0/3,
100051424,"City of Sherwood, Mayor","","","","City of Sherwood",52,,9901,"Write-in",11/12/2022 6:33:40 PM,1,180,0.0383223334043006,0/3,
100051424,"City of Sherwood, Mayor","","","","City of Sherwood",52,,100086249,"Tim Rosener",11/12/2022 6:33:40 PM,1,4517,0.961677666595699,0/3,
100051956,"City of Portland, Commissioner, Position 3","","","","City of Portland",52,,9901,"Write-in",11/12/2022 6:33:40 PM,1,1,0.00205761316872428,0/85,
100051956,"City of Portland, Commissioner, Position 3","","","","City of Portland",52,,100086307,"Jo Ann Hardesty",11/12/2022 6:33:40 PM,1,188,0.386831275720165,0/85,
