ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100051462,"City of Ontario, Mayor","","","","City of Ontario",16,,100063859,"Riley J Hill",11/9/2022 7:10:15 PM,1,773,0.268776077885953,0/4,
100051462,"City of Ontario, Mayor","","","","City of Ontario",16,,100085468,"Deborah K Folden",11/9/2022 7:10:15 PM,1,1124,0.390820584144645,0/4,
100051462,"City of Ontario, Mayor","","","","City of Ontario",16,,100085469,"Eddie Melendrez",11/9/2022 7:10:15 PM,1,960,0.333796940194715,0/4,
100051461,"City of Ontario, Councilors (Vote For 3)","","","","City of Ontario",17,,9901,"Write-in",11/9/2022 7:10:15 PM,3,53,0.00782749963077832,0/4,
100051461,"City of Ontario, Councilors (Vote For 3)","","","","City of Ontario",17,,100063862,"Michael Braden",11/9/2022 7:10:15 PM,3,1404,0.207354895879486,0/4,
100051461,"City of Ontario, Councilors (Vote For 3)","","","","City of Ontario",17,,100085466,"Ken Hart",11/9/2022 7:10:15 PM,3,1454,0.214739329493428,0/4,
100051461,"City of Ontario, Councilors (Vote For 3)","","","","City of Ontario",17,,100085467,"Susann Mills",11/9/2022 7:10:15 PM,3,1435,0.21193324472013,0/4,
100051461,"City of Ontario, Councilors (Vote For 3)","","","","City of Ontario",17,,100085470,"Penny Bakefelt",11/9/2022 7:10:15 PM,3,1464,0.216216216216216,0/4,
100051461,"City of Ontario, Councilors (Vote For 3)","","","","City of Ontario",17,,100085471,"McShane Erlebach",11/9/2022 7:10:15 PM,3,961,0.141928814059962,0/4,
100051944,"City of Vale, Mayor","","","","City of Vale",18,,9901,"Write-in",11/9/2022 7:10:15 PM,1,19,0.0385395537525355,0/1,
100051944,"City of Vale, Mayor","","","","City of Vale",18,,100073029,"Tom Vialpando",11/9/2022 7:10:15 PM,1,474,0.961460446247465,0/1,
100051943,"City of Vale, Council Members (Vote For 3)","","","","City of Vale",19,,9901,"Write-in",11/9/2022 7:10:15 PM,3,27,0.0220768601798855,0/1,
100051943,"City of Vale, Council Members (Vote For 3)","","","","City of Vale",19,,100063977,"Monty Bixby",11/9/2022 7:10:15 PM,3,384,0.313982011447261,0/1,
100051943,"City of Vale, Council Members (Vote For 3)","","","","City of Vale",19,,100063978,"Christine Phillips",11/9/2022 7:10:15 PM,3,417,0.34096484055601,0/1,
100051943,"City of Vale, Council Members (Vote For 3)","","","","City of Vale",19,,100086260,"Jeremiah Strohmeyer",11/9/2022 7:10:15 PM,3,395,0.322976287816844,0/1,
100051492,"Malheur County Soil and Water Conservation District, Director, Zone 1","","","","Malheur Co Soil & Water Conservation",20,,9901,"Write-in",11/9/2022 7:10:15 PM,1,313,1,0/24,
100051492,"Malheur County Soil and Water Conservation District, Director, Zone 1","","","","Malheur Co Soil & Water Conservation",20,,100085783,"No Candidate Filed",11/9/2022 7:10:15 PM,1,0,0,0/24,
100051463,"Malheur County Soil and Water Conservation District, Director, Zone 2","","","","Malheur Co Soil & Water Conservation",21,,9901,"Write-in",11/9/2022 7:10:15 PM,1,257,1,0/24,
100051463,"Malheur County Soil and Water Conservation District, Director, Zone 2","","","","Malheur Co Soil & Water Conservation",21,,100085784,"No Candidate Filed",11/9/2022 7:10:15 PM,1,0,0,0/24,
100051464,"Malheur County Soil and Water Conservation District, Director, Zone 3","","","","Malheur Co Soil & Water Conservation",22,,9901,"Write-in",11/9/2022 7:10:15 PM,1,31,0.00510288065843621,0/24,
100051464,"Malheur County Soil and Water Conservation District, Director, Zone 3","","","","Malheur Co Soil & Water Conservation",22,,100064042,"John M Blake",11/9/2022 7:10:15 PM,1,6044,0.994897119341564,0/24,
100051465,"Malheur County Soil and Water Conservation District, Director, Zone 5","","","","Malheur Co Soil & Water Conservation",23,,9901,"Write-in",11/9/2022 7:10:15 PM,1,26,0.00422832980972516,0/24,
100051465,"Malheur County Soil and Water Conservation District, Director, Zone 5","","","","Malheur Co Soil & Water Conservation",23,,100064045,"Fred Eiguren",11/9/2022 7:10:15 PM,1,6123,0.995771670190275,0/24,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,9901,"Write-in",11/9/2022 7:10:15 PM,1,37,0.00534218885359515,0/1279,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,100084347,"Christina E Stephenson",11/9/2022 7:10:15 PM,1,2912,0.420444701126191,0/1279,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,100086066,"Cheri Helt",11/9/2022 7:10:15 PM,1,3977,0.574213110020214,0/1279,
100002512,"23-67 Malheur County: Prohibits psilocybin manufacturing and service centers in unincorporated Malheur County","","","","Malheur",28,,1,"Yes",11/9/2022 7:10:15 PM,1,6321,0.716504194060304,0/24,
100002512,"23-67 Malheur County: Prohibits psilocybin manufacturing and service centers in unincorporated Malheur County","","","","Malheur",28,,2,"No",11/9/2022 7:10:15 PM,1,2501,0.283495805939696,0/24,
100051840,"Judge of the Court of Appeals, Position 10","","","","Statewide Nonpartisan",28,,9901,"Write-in",11/9/2022 7:10:15 PM,1,61,0.0100477680777467,0/1279,
100051840,"Judge of the Court of Appeals, Position 10","","","","Statewide Nonpartisan",28,,100086069,"Kristina Hellman - Incumbent",11/9/2022 7:10:15 PM,1,6010,0.989952231922253,0/1279,
100002513,"23-68 Malheur County: Imposes county tax on the retail sale of marijuana items.","","","","Malheur",29,,1,"Yes",11/9/2022 7:10:15 PM,1,6565,0.743740795287187,0/24,
100002513,"23-68 Malheur County: Imposes county tax on the retail sale of marijuana items.","","","","Malheur",29,,2,"No",11/9/2022 7:10:15 PM,1,2262,0.256259204712813,0/24,
100051841,"Judge of the Court of Appeals, Position 11","","","","Statewide Nonpartisan",29,,9901,"Write-in",11/9/2022 7:10:15 PM,1,50,0.0082904990880451,0/1279,
100051841,"Judge of the Court of Appeals, Position 11","","","","Statewide Nonpartisan",29,,100086070,"Anna M Joyce - Incumbent",11/9/2022 7:10:15 PM,1,5981,0.991709500911955,0/1279,
100002518,"23-73 City of Adrian: Prohibits psilocybin-related businesses within the City of Adrian.","","","","City of Adrian",30,,1,"Yes",11/9/2022 7:10:15 PM,1,34,0.693877551020408,0/1,
100002518,"23-73 City of Adrian: Prohibits psilocybin-related businesses within the City of Adrian.","","","","City of Adrian",30,,2,"No",11/9/2022 7:10:15 PM,1,15,0.306122448979592,0/1,
100002517,"23-72 City of Jordan Valley: Prohibits psilocybin-related businesses within the City of Jordan Valley.","","","","City of Jordan Valley",31,,1,"Yes",11/9/2022 7:10:15 PM,1,68,0.871794871794872,0/1,
100002517,"23-72 City of Jordan Valley: Prohibits psilocybin-related businesses within the City of Jordan Valley.","","","","City of Jordan Valley",31,,2,"No",11/9/2022 7:10:15 PM,1,10,0.128205128205128,0/1,
100002515,"23-70 City of Nyssa: Prohibits psilocybin-related businesses within the City of Nyssa.","","","","City of Nyssa",32,,1,"Yes",11/9/2022 7:10:15 PM,1,448,0.756756756756757,0/1,
100002515,"23-70 City of Nyssa: Prohibits psilocybin-related businesses within the City of Nyssa.","","","","City of Nyssa",32,,2,"No",11/9/2022 7:10:15 PM,1,144,0.243243243243243,0/1,
100002514,"23-69 City of Ontario: Prohibits psilocybin-related businesses within City of Ontario.","","","","City of Ontario",33,,1,"Yes",11/9/2022 7:10:15 PM,1,1866,0.652447552447552,0/4,
100002514,"23-69 City of Ontario: Prohibits psilocybin-related businesses within City of Ontario.","","","","City of Ontario",33,,2,"No",11/9/2022 7:10:15 PM,1,994,0.347552447552448,0/4,
100002516,"23-71 City of Vale: Prohibits psilocybin-related businesses within the City of Vale.","","","","City of Vale",34,,1,"Yes",11/9/2022 7:10:15 PM,1,436,0.72787979966611,0/1,
100002516,"23-71 City of Vale: Prohibits psilocybin-related businesses within the City of Vale.","","","","City of Vale",34,,2,"No",11/9/2022 7:10:15 PM,1,163,0.27212020033389,0/1,
100002573,"Measure 111 Amends Constitution: State must ensure affordable healthcare access, balanced against requirement to fund schools, other essential services","","","","Statewide Nonpartisan",79,,1,"Yes",11/9/2022 7:10:15 PM,1,2794,0.319643061434618,0/1279,
100002573,"Measure 111 Amends Constitution: State must ensure affordable healthcare access, balanced against requirement to fund schools, other essential services","","","","Statewide Nonpartisan",79,,2,"No",11/9/2022 7:10:15 PM,1,5947,0.680356938565381,0/1279,
100002574,"Measure 112 Amends Constitution: Removes language allowing slavery and involuntary servitude as punishment for crime","","","","Statewide Nonpartisan",80,,1,"Yes",11/9/2022 7:10:15 PM,1,2511,0.288322425077506,0/1279,
100002574,"Measure 112 Amends Constitution: Removes language allowing slavery and involuntary servitude as punishment for crime","","","","Statewide Nonpartisan",80,,2,"No",11/9/2022 7:10:15 PM,1,6198,0.711677574922494,0/1279,
100002575,"Measure 113 Amends Constitution: Legislators with ten unexcused absences from floor sessions disqualified from holding next term of office","","","","Statewide Nonpartisan",81,,1,"Yes",11/9/2022 7:10:15 PM,1,5032,0.573708813134192,0/1279,
100002575,"Measure 113 Amends Constitution: Legislators with ten unexcused absences from floor sessions disqualified from holding next term of office","","","","Statewide Nonpartisan",81,,2,"No",11/9/2022 7:10:15 PM,1,3739,0.426291186865808,0/1279,
100002576,"Measure 114 Requires permit to acquire firearms; police maintain permit/firearm database; criminally prohibits certain ammunition magazines","","","","Statewide Nonpartisan",82,,1,"Yes",11/9/2022 7:10:15 PM,1,1899,0.213370786516854,0/1279,
100002576,"Measure 114 Requires permit to acquire firearms; police maintain permit/firearm database; criminally prohibits certain ammunition magazines","","","","Statewide Nonpartisan",82,,2,"No",11/9/2022 7:10:15 PM,1,7001,0.786629213483146,0/1279,
