ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100051753,"Governor","Democrat, Working Families","","","Statewide Partisan",6,,100084063,"Tina Kotek",11/9/2022 7:10:24 PM,1,119,0.116438356164384,0/1279,
100051753,"Governor","Libertarian","","","Statewide Partisan",6,,100086000,"R Leon Noble",11/9/2022 7:10:24 PM,1,4,0.00391389432485323,0/1279,
100051753,"Governor","Nonaffiliated","","","Statewide Partisan",6,,100086002,"Betsy Johnson",11/9/2022 7:10:24 PM,1,107,0.104696673189824,0/1279,
100051753,"Governor","Republican","","","Statewide Partisan",6,,100084049,"Christine Drazan",11/9/2022 7:10:24 PM,1,787,0.770058708414873,0/1279,
100051536,"Sherman County, Treasurer","","","","Sherman",9,,9901,"Write-in",11/9/2022 7:10:24 PM,1,9,0.0109223300970874,0/5,
100051536,"Sherman County, Treasurer","","","","Sherman",9,,100086091,"Theresa Olsen",11/9/2022 7:10:24 PM,1,815,0.989077669902913,0/5,
100051540,"City of Grass Valley, Mayor","","","","City of Grass Valley",10,,9901,"Write-in",11/9/2022 7:10:24 PM,1,44,1,0/1,
100051540,"City of Grass Valley, Mayor","","","","City of Grass Valley",10,,100086244,"No Candidate Filed",11/9/2022 7:10:24 PM,1,0,0,0/1,
100051537,"City of Grass Valley, Council Member, Position 1","","","","City of Grass Valley",11,,9901,"Write-in",11/9/2022 7:10:24 PM,1,2,0.0350877192982456,0/1,
100051537,"City of Grass Valley, Council Member, Position 1","","","","City of Grass Valley",11,,100086242,"Joann Duarte",11/9/2022 7:10:24 PM,1,55,0.964912280701754,0/1,
100051538,"City of Grass Valley, Council Member, Position 2","","","","City of Grass Valley",12,,9901,"Write-in",11/9/2022 7:10:24 PM,1,0,0,0/1,
100051538,"City of Grass Valley, Council Member, Position 2","","","","City of Grass Valley",12,,100086243,"Rita Wilson",11/9/2022 7:10:24 PM,1,65,1,0/1,
100051539,"City of Grass Valley, Council Member, Position 3","","","","City of Grass Valley",13,,9901,"Write-in",11/9/2022 7:10:24 PM,1,38,1,0/1,
100051539,"City of Grass Valley, Council Member, Position 3","","","","City of Grass Valley",13,,100086245,"No Candidate Filed",11/9/2022 7:10:24 PM,1,0,0,0/1,
100051544,"City of Moro, Mayor","","","","City of Moro",14,,9901,"Write-in",11/9/2022 7:10:24 PM,1,35,0.228758169934641,0/1,
100051544,"City of Moro, Mayor","","","","City of Moro",14,,100073430,"Robert A Perisho",11/9/2022 7:10:24 PM,1,118,0.77124183006536,0/1,
100051541,"City of Moro, Councilor, Position 1","","","","City of Moro",15,,9901,"Write-in",11/9/2022 7:10:24 PM,1,7,0.0443037974683544,0/1,
100051541,"City of Moro, Councilor, Position 1","","","","City of Moro",15,,100085661,"Bryan K Cranston",11/9/2022 7:10:24 PM,1,151,0.955696202531646,0/1,
100051543,"City of Moro, Councilor, Position 3","","","","City of Moro",16,,9901,"Write-in",11/9/2022 7:10:24 PM,1,6,0.0379746835443038,0/1,
100051543,"City of Moro, Councilor, Position 3","","","","City of Moro",16,,100085662,"Travis West",11/9/2022 7:10:24 PM,1,152,0.962025316455696,0/1,
100051547,"City of Rufus, Mayor","","","","City of Rufus",17,,9901,"Write-in",11/9/2022 7:10:24 PM,1,33,0.320388349514563,0/1,
100051547,"City of Rufus, Mayor","","","","City of Rufus",17,,100085950,"Austin Evans",11/9/2022 7:10:24 PM,1,70,0.679611650485437,0/1,
100051545,"City of Rufus, Council Member, Position 1","","","","City of Rufus",18,,9901,"Write-in",11/9/2022 7:10:24 PM,1,18,0.169811320754717,0/1,
100051545,"City of Rufus, Council Member, Position 1","","","","City of Rufus",18,,100063884,"Janice Byrd-Strand",11/9/2022 7:10:24 PM,1,88,0.830188679245283,0/1,
100051546,"City of Rufus, Council Member, Position 2","","","","City of Rufus",19,,9901,"Write-in",11/9/2022 7:10:24 PM,1,21,0.216494845360825,0/1,
100051546,"City of Rufus, Council Member, Position 2","","","","City of Rufus",19,,100063421,"Don D Arthur",11/9/2022 7:10:24 PM,1,76,0.783505154639175,0/1,
100051549,"City of Wasco, Mayor","","","","City of Wasco",20,,9901,"Write-in",11/9/2022 7:10:24 PM,1,17,0.111842105263158,0/1,
100051549,"City of Wasco, Mayor","","","","City of Wasco",20,,100072855,"Beth McCurdy",11/9/2022 7:10:24 PM,1,135,0.888157894736842,0/1,
100051548,"City of Wasco, Council Members (Vote For 3)","","","","City of Wasco",21,,9901,"Write-in",11/9/2022 7:10:24 PM,3,17,0.0435897435897436,0/1,
100051548,"City of Wasco, Council Members (Vote For 3)","","","","City of Wasco",21,,100085651,"Terry Fassbender",11/9/2022 7:10:24 PM,3,116,0.297435897435897,0/1,
100051548,"City of Wasco, Council Members (Vote For 3)","","","","City of Wasco",21,,100085652,"Matthew Vieira",11/9/2022 7:10:24 PM,3,76,0.194871794871795,0/1,
100051548,"City of Wasco, Council Members (Vote For 3)","","","","City of Wasco",21,,100085653,"Bill Minter",11/9/2022 7:10:24 PM,3,101,0.258974358974359,0/1,
100051548,"City of Wasco, Council Members (Vote For 3)","","","","City of Wasco",21,,100085654,"Micheal Egbert",11/9/2022 7:10:24 PM,3,80,0.205128205128205,0/1,
100051550,"Sherman County Soil and Water Conservation District, Director, At-large, Position 2","","","","Sherman Soil and Water Conservation District",22,,9901,"Write-in",11/9/2022 7:10:24 PM,1,2,0.00241545893719807,0/5,
100051550,"Sherman County Soil and Water Conservation District, Director, At-large, Position 2","","","","Sherman Soil and Water Conservation District",22,,300035178,"Josh Hilderbrand",11/9/2022 7:10:24 PM,1,826,0.997584541062802,0/5,
100051825,"State Representative, 57th District","","","","HD 57",22,,9901,"Write-in",11/9/2022 7:10:24 PM,1,11,0.013317191283293,0/51,
100051825,"State Representative, 57th District","Republican, Democrat","","","HD 57",22,,100068817,"Greg Smith",11/9/2022 7:10:24 PM,1,815,0.986682808716707,0/51,
100051551,"Sherman County Soil and Water Conservation District, Director, Zone 1","","","","Sherman Soil and Water Conservation District",23,,9901,"Write-in",11/9/2022 7:10:24 PM,1,2,0.00241254523522316,0/5,
100051551,"Sherman County Soil and Water Conservation District, Director, Zone 1","","","","Sherman Soil and Water Conservation District",23,,300035176,"Jesse Stutzman",11/9/2022 7:10:24 PM,1,827,0.997587454764777,0/5,
100051552,"Sherman County Soil and Water Conservation District, Director, Zone 2","","","","Sherman Soil and Water Conservation District",24,,9901,"Write-in",11/9/2022 7:10:24 PM,1,7,0.00847457627118644,0/5,
100051552,"Sherman County Soil and Water Conservation District, Director, Zone 2","","","","Sherman Soil and Water Conservation District",24,,300035177,"Trevor Fields",11/9/2022 7:10:24 PM,1,819,0.991525423728814,0/5,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,9901,"Write-in",11/9/2022 7:10:24 PM,1,3,0.00424929178470255,0/1279,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,100084347,"Christina E Stephenson",11/9/2022 7:10:24 PM,1,251,0.355524079320113,0/1279,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,100086066,"Cheri Helt",11/9/2022 7:10:24 PM,1,452,0.640226628895184,0/1279,
100051840,"Judge of the Court of Appeals, Position 10","","","","Statewide Nonpartisan",28,,9901,"Write-in",11/9/2022 7:10:24 PM,1,6,0.0101694915254237,0/1279,
100051840,"Judge of the Court of Appeals, Position 10","","","","Statewide Nonpartisan",28,,100086069,"Kristina Hellman - Incumbent",11/9/2022 7:10:24 PM,1,584,0.989830508474576,0/1279,
100002530,"28-47 Sherman County: Concerning Psilocybin manufacturing and service centers in unincorporated Sherman County.","","","","Sherman",29,,1,"Yes",11/9/2022 7:10:24 PM,1,690,0.699797160243408,0/5,
100002530,"28-47 Sherman County: Concerning Psilocybin manufacturing and service centers in unincorporated Sherman County.","","","","Sherman",29,,2,"No",11/9/2022 7:10:24 PM,1,296,0.300202839756592,0/5,
100051841,"Judge of the Court of Appeals, Position 11","","","","Statewide Nonpartisan",29,,9901,"Write-in",11/9/2022 7:10:24 PM,1,5,0.0087719298245614,0/1279,
100051841,"Judge of the Court of Appeals, Position 11","","","","Statewide Nonpartisan",29,,100086070,"Anna M Joyce - Incumbent",11/9/2022 7:10:24 PM,1,565,0.991228070175439,0/1279,
100002573,"Measure 111 Amends Constitution: State must ensure affordable healthcare access, balanced against requirement to fund schools, other essential services","","","","Statewide Nonpartisan",79,,1,"Yes",11/9/2022 7:10:24 PM,1,233,0.238729508196721,0/1279,
100002573,"Measure 111 Amends Constitution: State must ensure affordable healthcare access, balanced against requirement to fund schools, other essential services","","","","Statewide Nonpartisan",79,,2,"No",11/9/2022 7:10:24 PM,1,743,0.761270491803279,0/1279,
100002574,"Measure 112 Amends Constitution: Removes language allowing slavery and involuntary servitude as punishment for crime","","","","Statewide Nonpartisan",80,,1,"Yes",11/9/2022 7:10:24 PM,1,196,0.197780020181635,0/1279,
100002574,"Measure 112 Amends Constitution: Removes language allowing slavery and involuntary servitude as punishment for crime","","","","Statewide Nonpartisan",80,,2,"No",11/9/2022 7:10:24 PM,1,795,0.802219979818365,0/1279,
100002575,"Measure 113 Amends Constitution: Legislators with ten unexcused absences from floor sessions disqualified from holding next term of office","","","","Statewide Nonpartisan",81,,1,"Yes",11/9/2022 7:10:24 PM,1,414,0.42374616171955,0/1279,
100002575,"Measure 113 Amends Constitution: Legislators with ten unexcused absences from floor sessions disqualified from holding next term of office","","","","Statewide Nonpartisan",81,,2,"No",11/9/2022 7:10:24 PM,1,563,0.57625383828045,0/1279,
100002576,"Measure 114 Requires permit to acquire firearms; police maintain permit/firearm database; criminally prohibits certain ammunition magazines","","","","Statewide Nonpartisan",82,,1,"Yes",11/9/2022 7:10:24 PM,1,115,0.112745098039216,0/1279,
100002576,"Measure 114 Requires permit to acquire firearms; police maintain permit/firearm database; criminally prohibits certain ammunition magazines","","","","Statewide Nonpartisan",82,,2,"No",11/9/2022 7:10:24 PM,1,905,0.887254901960784,0/1279,
